time,lambda,r,rn,w,wn,p,KK,AA,BB,LL,HH,YY,CC,II,GG,INC,BQ,tauc,tauw,taur,taup,kappa,PP,c_coh_cohort_1_formal,c_coh_cohort_2_formal,c_coh_cohort_3_formal,c_coh_cohort_4_formal,c_coh_cohort_5_formal,c_coh_cohort_6_formal,c_coh_cohort_7_formal,c_coh_cohort_8_formal,c_coh_cohort_9_formal,c_coh_cohort_10_formal,c_coh_cohort_11_formal,c_coh_cohort_12_formal,c_coh_cohort_13_formal,c_coh_cohort_14_formal,c_coh_cohort_15_formal,c_coh_cohort_16_formal,c_coh_cohort_1_informal,c_coh_cohort_2_informal,c_coh_cohort_3_informal,c_coh_cohort_4_informal,c_coh_cohort_5_informal,c_coh_cohort_6_informal,c_coh_cohort_7_informal,c_coh_cohort_8_informal,c_coh_cohort_9_informal,c_coh_cohort_10_informal,c_coh_cohort_11_informal,c_coh_cohort_12_informal,c_coh_cohort_13_informal,c_coh_cohort_14_informal,c_coh_cohort_15_informal,c_coh_cohort_16_informal,y_coh_cohort_1_formal,y_coh_cohort_2_formal,y_coh_cohort_3_formal,y_coh_cohort_4_formal,y_coh_cohort_5_formal,y_coh_cohort_6_formal,y_coh_cohort_7_formal,y_coh_cohort_8_formal,y_coh_cohort_9_formal,y_coh_cohort_10_formal,y_coh_cohort_11_formal,y_coh_cohort_12_formal,y_coh_cohort_13_formal,y_coh_cohort_14_formal,y_coh_cohort_15_formal,y_coh_cohort_16_formal,y_coh_cohort_1_informal,y_coh_cohort_2_informal,y_coh_cohort_3_informal,y_coh_cohort_4_informal,y_coh_cohort_5_informal,y_coh_cohort_6_informal,y_coh_cohort_7_informal,y_coh_cohort_8_informal,y_coh_cohort_9_informal,y_coh_cohort_10_informal,y_coh_cohort_11_informal,y_coh_cohort_12_informal,y_coh_cohort_13_informal,y_coh_cohort_14_informal,y_coh_cohort_15_informal,y_coh_cohort_16_informal,l_coh_cohort_1_formal,l_coh_cohort_2_formal,l_coh_cohort_3_formal,l_coh_cohort_4_formal,l_coh_cohort_5_formal,l_coh_cohort_6_formal,l_coh_cohort_7_formal,l_coh_cohort_8_formal,l_coh_cohort_9_formal,l_coh_cohort_10_formal,l_coh_cohort_11_formal,l_coh_cohort_12_formal,l_coh_cohort_13_formal,l_coh_cohort_14_formal,l_coh_cohort_15_formal,l_coh_cohort_16_formal,l_coh_cohort_1_informal,l_coh_cohort_2_informal,l_coh_cohort_3_informal,l_coh_cohort_4_informal,l_coh_cohort_5_informal,l_coh_cohort_6_informal,l_coh_cohort_7_informal,l_coh_cohort_8_informal,l_coh_cohort_9_informal,l_coh_cohort_10_informal,l_coh_cohort_11_informal,l_coh_cohort_12_informal,l_coh_cohort_13_informal,l_coh_cohort_14_informal,l_coh_cohort_15_informal,l_coh_cohort_16_informal,a_coh_cohort_1_formal,a_coh_cohort_2_formal,a_coh_cohort_3_formal,a_coh_cohort_4_formal,a_coh_cohort_5_formal,a_coh_cohort_6_formal,a_coh_cohort_7_formal,a_coh_cohort_8_formal,a_coh_cohort_9_formal,a_coh_cohort_10_formal,a_coh_cohort_11_formal,a_coh_cohort_12_formal,a_coh_cohort_13_formal,a_coh_cohort_14_formal,a_coh_cohort_15_formal,a_coh_cohort_16_formal,a_coh_cohort_1_informal,a_coh_cohort_2_informal,a_coh_cohort_3_informal,a_coh_cohort_4_informal,a_coh_cohort_5_informal,a_coh_cohort_6_informal,a_coh_cohort_7_informal,a_coh_cohort_8_informal,a_coh_cohort_9_informal,a_coh_cohort_10_informal,a_coh_cohort_11_informal,a_coh_cohort_12_informal,a_coh_cohort_13_informal,a_coh_cohort_14_informal,a_coh_cohort_15_informal,a_coh_cohort_16_informal,v_coh_cohort_1_formal,v_coh_cohort_2_formal,v_coh_cohort_3_formal,v_coh_cohort_4_formal,v_coh_cohort_5_formal,v_coh_cohort_6_formal,v_coh_cohort_7_formal,v_coh_cohort_8_formal,v_coh_cohort_9_formal,v_coh_cohort_10_formal,v_coh_cohort_11_formal,v_coh_cohort_12_formal,v_coh_cohort_13_formal,v_coh_cohort_14_formal,v_coh_cohort_15_formal,v_coh_cohort_16_formal,v_coh_cohort_1_informal,v_coh_cohort_2_informal,v_coh_cohort_3_informal,v_coh_cohort_4_informal,v_coh_cohort_5_informal,v_coh_cohort_6_informal,v_coh_cohort_7_informal,v_coh_cohort_8_informal,v_coh_cohort_9_informal,v_coh_cohort_10_informal,v_coh_cohort_11_informal,v_coh_cohort_12_informal,v_coh_cohort_13_informal,v_coh_cohort_14_informal,v_coh_cohort_15_informal,v_coh_cohort_16_informal,VV_coh_cohort_1_formal,VV_coh_cohort_2_formal,VV_coh_cohort_3_formal,VV_coh_cohort_4_formal,VV_coh_cohort_5_formal,VV_coh_cohort_6_formal,VV_coh_cohort_7_formal,VV_coh_cohort_8_formal,VV_coh_cohort_9_formal,VV_coh_cohort_10_formal,VV_coh_cohort_11_formal,VV_coh_cohort_12_formal,VV_coh_cohort_13_formal,VV_coh_cohort_14_formal,VV_coh_cohort_15_formal,VV_coh_cohort_16_formal,VV_coh_cohort_1_informal,VV_coh_cohort_2_informal,VV_coh_cohort_3_informal,VV_coh_cohort_4_informal,VV_coh_cohort_5_informal,VV_coh_cohort_6_informal,VV_coh_cohort_7_informal,VV_coh_cohort_8_informal,VV_coh_cohort_9_informal,VV_coh_cohort_10_informal,VV_coh_cohort_11_informal,VV_coh_cohort_12_informal,VV_coh_cohort_13_informal,VV_coh_cohort_14_informal,VV_coh_cohort_15_informal,VV_coh_cohort_16_informal,tauc_rev,tauw_rev,taur_rev,total_tax_rev,pension_coho_1,pension_coho_2,pension_coho_3,pension_coho_4,pension_coho_5,pension_coho_6,pension_coho_7,pension_coho_8,pension_coho_9,pension_coho_10,pension_coho_11,pension_coho_12,pension_coho_13,pension_coho_14,pension_coho_15,pension_coho_16,hicksian,id
0,0.4,0.6635434267527649,0.5667968872902354,0.8638086016724751,0.6858400844947072,1.05737,13.25831967519339,15.139492781775484,1.881622025173241,7.932567273219526,0.2960558937172144,17.988738290375153,12.419697593861825,3.590278112738794,1.9787612119412668,1.275092925956108,1.7831507248996605,0.05737,0.12733,0.14580483018359217,0.07869763203303054,0.643,0.44027516203049266,0.9589245017859297,1.2440051577138158,1.4533755036985256,1.6127906344366798,1.8584947852984681,1.9455491046406659,2.1317587864154466,2.3777273740857536,2.3645698070185404,2.6610731311637927,2.9487757970155566,3.1936380079699362,3.22398272994927,2.939859944868323,2.3725028277382343,1.7259286411611912,0.8617977821196572,0.9703004793956048,1.0684140319898559,1.1470890795883197,1.2519982888560757,1.3596415843642176,1.474647794206921,1.6220911622182639,1.969751432725177,2.0312383191441317,2.2186538157833118,2.37161035377277,2.3578398856583984,2.1021405058608655,1.6319880757686387,1.1016187441581986,1.2702524704333402,1.8948380518714998,2.000730908076614,1.7842828358035139,1.8969996852723252,1.2699016018752345,1.0329994342419127,0.9296882364700617,0.10573629745936367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1542368148686628,1.1600274615141242,1.074945814462435,0.8656553529654776,0.7112733985608213,0.5010209126057745,0.29122832098056406,0.12551343068957796,0.42027414061081103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41294091421579115,0.4423843968295993,0.4121871118354085,0.3531263286740178,0.32805416960841777,0.23311296079329846,0.18206027665880553,0.15151906195547174,0.012594302384793133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385907821720167,0.40415487239426606,0.35468465442414876,0.28364018647558403,0.2242398547704174,0.15321513995770408,0.08119226451197271,0.024105467962721443,0.0817286682515757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22690829713480315,0.7076588806011354,1.3088700233590616,1.9303771980515998,2.7152410764124664,3.4199075889141266,3.794924226829592,4.051056329757278,3.9140484315468673,4.0216345193634595,3.877502606523481,3.3877177989761544,2.5862817711246158,1.6304118628420694,0.7307950316039465,0.0,0.3123528045366566,0.706100996225498,1.1728873322876288,1.6758239579257728,2.2565150097476003,2.8969836218337743,3.251335077090183,3.521529881499187,3.7644344094967215,3.7709254374428336,3.58538134487659,3.129542190148083,2.4223300103059753,1.5764245277112776,0.7434394470396871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9734120621117355,-2.028383749123295,-1.3599642349008636,-0.9169561485595628,-0.6263802163836553,-0.42553996078827133,-0.29831625499336245,-0.20936647558865545,-0.1462977587921221,-0.10555965230187625,-0.07939565577369323,-0.060708470339030894,-0.05304812405802981,-0.056703288115451826,-0.07614670852813074,-0.10989854678618932,-3.9914419137774515,-2.847174607714401,-2.002346289565529,-1.390101247940872,-0.9646858135673618,-0.6617458963024035,-0.46138751385977717,-0.3253452943152113,-0.23329988473513458,-0.16701325969333264,-0.12800817972895406,-0.0994916581968346,-0.08867101446373346,-0.09759532775384559,-0.13747707675813572,-0.21513766609013626,0.7125180509598529,0.8724931527304842,1.4647131747229485,3.049724378413286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123510859200362,0.7058676610822648,0.6998408160383289,0.6942539434156721,0.6890882491447536,0.6843233462200989,0.6799377865403732,1.0614916529503082,174
1,0.4,0.6630390383720361,0.5664641988726572,0.864652310769919,0.6893414535606525,1.05737,13.257870756625778,15.139492781775484,1.881622025173241,7.919608420566316,0.29407582857942105,17.97716197725516,12.458821692132876,3.539579078027103,1.9787612119412668,1.2629209294584356,1.7827720966308769,0.05737,0.12733,0.14565483163201343,0.07542300837754626,0.643,0.4360634839294211,0.9613207659378378,1.248288003365726,1.4587478477905078,1.6182022729954535,1.8641857742190058,1.947944100159991,2.129420618874848,2.36749729618338,2.37494419300295,2.6610879485628556,2.9474843099252324,3.1906776957358174,3.219329600893316,2.9339264861969734,2.3660169014314194,1.719547316722239,0.8613483465991677,0.9706126874269361,1.0696020242002033,1.1493344544566126,1.2553564635129384,1.3640064051076193,1.4798618791880687,1.6287853923191558,1.975888693085027,2.0377486881425892,2.2241646423572003,2.37587279395367,2.3606243780805705,2.103489246638203,1.6322661089763872,1.1013848301137303,1.2744272218851946,1.898603293113941,2.0032016367665166,1.7835653164509522,1.8924431923843268,1.255108588949443,1.0033782232817077,0.8770704421638402,0.09255466305447736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1564482418039053,1.1611172777099785,1.0747059971585766,0.8642374648971819,0.708684737557559,0.4973663881762871,0.28721268245899617,0.1234970334788966,0.415976157106806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142980662161052,0.4432296684168425,0.4125563174684136,0.35260691095375396,0.3266654453527902,0.22966814227449897,0.17573414331759912,0.14115533867301971,0.01027664025519323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43943108760739186,0.40448828638060713,0.35445705842877107,0.28305250182336666,0.22329938945365513,0.15188731317691276,0.07971223102843028,0.023381707867120658,0.08061983691772451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22690829713480315,0.7076588806011354,1.3088700233590616,1.9303771980515998,2.7152410764124664,3.4199075889141266,3.794924226829592,4.051056329757278,3.9140484315468673,4.0216345193634595,3.877502606523481,3.3877177989761544,2.5862817711246158,1.6304118628420694,0.7307950316039465,0.0,0.3123528045366566,0.706100996225498,1.1728873322876288,1.6758239579257728,2.2565150097476003,2.8969836218337743,3.251335077090183,3.521529881499187,3.7644344094967215,3.7709254374428336,3.58538134487659,3.129542190148083,2.4223300103059753,1.5764245277112776,0.7434394470396871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9459518236366566,-1.9998729972543108,-1.3358030538341752,-0.897785239321117,-0.6114711918051965,-0.41433532607487095,-0.290016823298852,-0.20351365754895512,-0.14269414648157222,-0.10500378071770783,-0.07910918069162594,-0.06059478165959922,-0.053036094386961434,-0.05677868190557657,-0.07636361798272845,-0.11035296407994727,-3.968555762195274,-2.817271775262355,-1.9730985846907172,-1.3654801145197086,-0.9457911776729943,-0.6484367918053375,-0.45257792820308984,-0.319866736496217,-0.2301494175590271,-0.16533486826079338,-0.1270049923460157,-0.09892260182576772,-0.08833134595410319,-0.09738257511531577,-0.13737610860374788,-0.2152313437305701,0.714762600477663,0.8719186241449256,1.4620940855042757,3.048775310126864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055367258843548,0.6991153215754795,0.693146129412013,0.6876127008877474,0.682496421717459,0.6777770999180468,0.6734334925609979,1.0614916529503082,174
2,0.4,0.6670743619370413,0.5698456305458945,0.8579393313022339,0.6850675056447365,1.05737,13.21165483152317,15.093276853660443,1.881622025173241,7.991986593482789,0.2933876543947454,18.000610764178184,12.477116579221637,3.5447329756788974,1.9787612119412668,1.2597823754904547,1.7825228141172722,0.05737,0.12733,0.14575396229390816,0.07416656199484524,0.643,0.44236372986715483,0.9563806843808306,1.2430376579379994,1.453531250246631,1.6127826688528515,1.8581820728921028,1.9422652984818551,2.12355464013095,2.3614002861520667,2.374172340520426,2.6821105914236147,2.9493901075354225,3.1929206621865873,3.221631463969613,2.9359283150624775,2.3674377520031817,1.719924426128426,0.8561349111222265,0.9579751485717679,1.0649186353284366,1.1447970883208625,1.250829595008323,1.359568988302263,1.4756998019848218,1.6270661376093378,1.9712056501971547,2.040190620475249,2.227379110030902,2.3792200299980997,2.363780951855366,2.1061517461803736,1.6342379841196548,1.1026018668023567,1.2725094151072818,1.8939461641344193,1.996066416848045,1.7749856854576003,1.882619689922519,1.244452185168299,0.9921285189154223,0.8651448240670252,0.09089613814282094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1539041287584673,1.1699188486187144,1.0684645824026275,0.857251062100951,0.7008506048041365,0.48855401503771445,0.27778174646533205,0.11819686183760458,0.4040382832476574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41367461465620353,0.44208415546166435,0.4109757250274689,0.3507304331017441,0.32481655508799007,0.22755105574937887,0.17356095694358786,0.13897068558061343,0.009982927916459184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438464366986321,0.4077731425834239,0.3521903583835043,0.28061380281661946,0.22067342830748798,0.14890138336824796,0.07646937848305296,0.021664549775822738,0.07760132767377194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23021137197833497,0.7121216808169362,1.311485536057254,1.929807967098469,2.7119226843763786,3.41065995974826,3.7796356425983344,4.02802048421893,3.8933521306057637,4.013502195746255,3.8707653315767248,3.3828324049822975,2.583390688695729,1.6291925974552395,0.7305409920799886,0.0,0.27983440629637535,0.7076720168630494,1.1723267694862063,1.6728191485028554,2.251107291411505,2.889000029141474,3.2415183729460986,3.5108257161208667,3.7530404344317008,3.762789483058256,3.57832499073661,3.1238999926566624,2.4184197184075864,1.574260198945251,0.7426578213906264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.964303265229742,-2.002497164345605,-1.3342833746096252,-0.8961829467173839,-0.6103976885520498,-0.4134215375663335,-0.2891998766238653,-0.2028433883875959,-0.1418138544955267,-0.10232511880665084,-0.07885799040107665,-0.06040013025306652,-0.05288825325918179,-0.05663878594885081,-0.07620727723677825,-0.11020441993301351,-3.9953506654998794,-2.9305240443843927,-1.9707670588742519,-1.3625234782024995,-0.9429642558744845,-0.6460032072280085,-0.4506011554434262,-0.31850974657679093,-0.2290975674518265,-0.16462247182605858,-0.12646702620924521,-0.09851873876005081,-0.08800188830683686,-0.09705998095168554,-0.1369944098146604,-0.21474323531216688,0.7158121781499452,0.8730559245703587,1.4675001611051743,3.0563682638254783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73652678685103,0.6973779117985572,0.6914235540014751,0.685903876903506,0.6808003124788083,0.6760927189244824,0.6717599061039784,1.0614916529503082,174
3,0.4,0.6708470335308491,0.5731771251886363,0.8517390983420947,0.6806111733739014,1.05737,13.181584136642623,15.063206155816264,1.881622025173241,8.067765204569247,0.29292727673386626,18.03996748419373,12.502706258384046,3.5585000131318107,1.9787612119412668,1.256687981890297,1.7833756513253043,0.05737,0.12733,0.1455919210668846,0.07358589701773899,0.643,0.4497304242267143,0.9516545903319857,1.2367560914663054,1.44739878964111,1.6070417813282865,1.8521538150183334,1.9364987933710176,2.1179383762582464,2.355801193182196,2.3748415545393464,2.685253295419484,2.9764005018217663,3.196796021462535,3.2256422090791923,2.939500014445822,2.3699866693652947,1.7212456910171212,0.8515613310558772,0.9527699390010127,1.0551787291329382,1.1406546585932027,1.2468741127681187,1.3557160218115882,1.4725334747030576,1.6257712678209435,1.9673097953902396,2.041511716635941,2.2308688676456936,2.384391960820375,2.368870478085204,2.1105586973353248,1.6375411049428485,1.1047680977521241,1.269683195530372,1.8905476472894458,1.9898401057976343,1.7661380937908315,1.871895862497788,1.233361100233205,0.979686919064237,0.8515935592207087,0.08900723502346568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1510985672629073,1.1669329684792424,1.0719975336242482,0.8507389555424331,0.693269520262387,0.4800296219756504,0.26912319879209756,0.11252994072003214,0.39252885985528824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41275585108515883,0.44125884769286977,0.40957322995872447,0.3487375276034112,0.3227307700362228,0.22532161165537704,0.17113579718326927,0.13647668406483077,0.009660108224483233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43739830030492743,0.4066823056112213,0.35373258687221,0.278321492919174,0.21811599473015147,0.1459959184358616,0.07349911932744636,0.019798056697505218,0.07470740608338396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2286182592439372,0.7121349012302727,1.3128438587689302,1.9304448481006347,2.708998787493591,3.4078392643929734,3.7709381148912757,4.011667636587475,3.870555520505351,4.003101772511228,3.8678275798211796,3.381239130154937,2.5829866228798073,1.6295417177927536,0.7309308471410141,0.0,0.27743089747261307,0.6842276024706574,1.1714128175600271,1.6706893807194274,2.246914668335954,2.8835398803117336,3.234297283757347,3.502783816468215,3.7408130391059653,3.7548478981801265,3.5749403016664543,3.1214706842473228,2.416889962260434,1.5735716424813158,0.7425410812403553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9802523664210057,-2.0135490007927723,-1.3355800658535977,-0.894793150619467,-0.6090604504680861,-0.4124551391003522,-0.28839738084445754,-0.20206992024778928,-0.14112730058266848,-0.10140532674309766,-0.0766204442659821,-0.06016359184338138,-0.05267443402945629,-0.056436711619839916,-0.07596450292488499,-0.1099146739164609,-4.017462869039224,-2.947026620615104,-2.0224264372539253,-1.3597960445100903,-0.9400882696733233,-0.6436255875500059,-0.4486731793847952,-0.31710606904399147,-0.2282126919335887,-0.1641365514978805,-0.12589268458186934,-0.09799960916122337,-0.0875499183716588,-0.09659182207092981,-0.1363749045916134,-0.21390868584476627,0.7172802580434927,0.8749647829940148,1.471221964752625,3.0634670057901325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747595568187917,0.7281108869991285,0.6897252157265334,0.6842190965683074,0.6791280679890415,0.6744320376599935,0.6701098674937773,1.0614916529503082,174
4,0.4,0.6736641346899883,0.5758477051555636,0.8471563625286092,0.6771008025116328,1.05737,13.171534043602762,15.053156060598486,1.881622025173241,8.132173020781872,0.2928537503403122,18.08614895902823,12.534723619859648,3.5726641233605605,1.9787612119412668,1.2509505831298466,1.7848434070117973,0.05737,0.12733,0.14520058960126989,0.07340692123384578,0.643,0.4563130205262095,0.9480883444345017,1.231665897185851,1.4413439115676545,1.6020251681133242,1.847100484046914,1.9320558130177865,2.1135711912026776,2.351740350660802,2.3763202306705336,2.6893553933589556,2.982605767383684,3.229399605543918,3.2307341857402174,2.944056111918939,2.3732190424268556,1.7225578283917795,0.8482547228354758,0.948736703155925,1.0506357993623645,1.1380424885337825,1.2438992113033536,1.3530934040154177,1.4707232376338961,1.625769654112992,1.965126904580861,2.0434992571326758,2.2325562372630814,2.3889310193937403,2.3754698952893136,2.1164260933631147,1.6420082237999247,1.1077291491099215,1.2671353984332523,1.888108319752608,1.9871886240899006,1.760047804418098,1.863980548773297,1.2247781815853553,0.9702265934722947,0.8407355471508386,0.08753349858805821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1488694546613316,1.1650228336395905,1.0700181881475217,0.8447882986608903,0.6878490506724259,0.47349526976752737,0.26283416430443685,0.10811451213372063,0.3830528972792734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4119275986810033,0.4406690067157868,0.40898062793993745,0.34735316014396844,0.32112954756923023,0.22357619082124092,0.16926289272658396,0.13445834895372893,0.009398762840487598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43655127461065013,0.40598596609876114,0.35300212141435144,0.2765872547890499,0.21626645220891655,0.14374637752388134,0.07133111611938278,0.01833190846926782,0.0723187815190728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22619472423351064,0.7064601674313197,1.3106747021313772,1.9292359095844853,2.7072628742453912,3.4054140068057888,3.770810192565753,4.003547707472513,3.8560810527047034,3.988192448527837,3.8669101788561826,3.383667657191655,2.585762803590238,1.6320043408172258,0.7325139865313743,0.0,0.2745619294231203,0.6785237535722624,1.1724448995548704,1.6683678358212917,2.2441786045004237,2.8798440598983874,3.2310410061271404,3.498402280617745,3.7326905330491322,3.7462037972747173,3.571492175814692,3.122690480826445,2.418201880468487,1.5746605996001415,0.7432695218975686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9910259787508973,-2.0236660314171613,-1.3423278496126894,-0.8944796302377346,-0.6080377780513639,-0.4114899036343413,-0.2876388163881896,-0.20141986869550124,-0.1404548511547546,-0.10067189841234006,-0.07573450235562991,-0.05831250556432449,-0.052435089907201575,-0.05617731749082395,-0.07565675405605769,-0.10955168960968598,-4.032348919174453,-2.9619777005197654,-2.032812085199638,-1.3640103249556488,-0.9377331123705265,-0.641390249282105,-0.44692086586357627,-0.31572866025130897,-0.22730696767727818,-0.16375652249583933,-0.12558316564850233,-0.09753546051385459,-0.08701033114247474,-0.09600410870324527,-0.13557257506969608,-0.21272933504610547,0.7191170940713479,0.8772046519970293,1.4724459793099327,3.06876772537831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7550670235361778,0.73815576547644,0.7186732332331955,0.6810952998405876,0.6760275143109498,0.6713529236702234,0.6670504863367934,1.0614916529503082,174
5,0.4,0.6762777424639963,0.5785202841130306,0.8429401700589714,0.6738537153524442,1.05737,13.176913437983291,15.058535453700467,1.881622025173241,8.201324037108378,0.29299911817733226,18.149164549067454,12.573477330130622,3.596925998893795,1.9787612119412668,1.2461516263682382,1.7870988302179753,0.05737,0.12733,0.14455223383979612,0.0732612883425804,0.643,0.46161165678080274,0.9453363117549974,1.2275522255471036,1.4360999077751468,1.5961083246834107,1.8431162054102062,1.9278871838753187,2.109762900372539,2.3481004011078364,2.3777321404879705,2.69362247688281,2.989601335458519,3.2390040274599463,3.2670804057246503,2.949622789490138,2.377283225193012,1.724548105064355,0.8455838974969156,0.9454429503428783,1.0466633779181809,1.1337106983008285,1.2483334709264269,1.3506488667225334,1.469325966697185,1.626316473841465,1.9646031590364443,2.046654483080609,2.2352108122571,2.3911597948570753,2.3808271790318947,2.1236067928032147,1.6475865212610967,1.1114423258569388,1.2637124152859223,1.88469793354049,1.984037010934093,1.75675892182433,1.855313078053859,1.2170607935502844,0.9613247607984838,0.8308340410636962,0.08630661334931883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1461448998667885,1.1625148485056116,1.0678266386243414,0.8426177561697381,0.6706206363510413,0.4675954662336265,0.25677842552491037,0.1044022346214121,0.37441807933050214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108148358066107,0.43984976844488827,0.40829418677546436,0.34663011332939536,0.3194194194662683,0.22200169730190897,0.167485980243447,0.13260217268226138,0.009183120922080486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43551598912762274,0.40507678041728706,0.3522187838118632,0.2758089623208552,0.21064091091044493,0.14170423995981493,0.06922809285944463,0.017108090875650864,0.07015949872384819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240853267823739,0.7006513561258071,1.3015694587744302,1.9283565299970882,2.7042415584644908,3.4047362424479237,3.7708047068089847,4.007245416650376,3.851161745665397,3.979003282896785,3.857728387416066,3.386877684289753,2.5900714811417362,1.63531898763942,0.7342280782400792,0.0,0.27228157837078554,0.6730584746333594,1.1643102525228777,1.6966561234848785,2.2416016299044372,2.877979752385755,3.2292747290854718,3.498519511041352,3.7287860071613905,3.740967845454971,3.565835726808801,3.1222799856502523,2.4215527870780806,1.5770450762670853,0.7444983659184964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9958044514732385,-2.030472047952626,-1.3485608135797773,-0.8986856086189606,-0.6064599388864095,-0.41076620953131543,-0.28692154869721825,-0.20080922264253032,-0.1399318306091916,-0.1000040501705445,-0.07501335027690806,-0.05750036110934373,-0.05068535191545928,-0.055895522590099576,-0.07527846641407347,-0.10907882833439547,-4.041434807384176,-2.972518096414497,-2.0426895009177928,-1.3706678198734963,-0.9221990622515575,-0.6395770531867183,-0.4452720567215371,-0.31448106798950104,-0.22635085700549773,-0.16330498163597576,-0.12535491538600582,-0.09732774411952393,-0.08658825843224636,-0.09533444205577228,-0.13462468804327068,-0.21128276410723673,0.7213403944295937,0.8802610001836271,1.4720841527178268,3.0736855473310474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576780710957792,0.7466053287203157,0.7297432605294945,0.7102707918581099,0.6734341050523632,0.6687774473010417,0.6644915151846021,1.0614916529503082,174
